9.1306e+05,3.2041e+05,3.7495e+05,14514,21812,76.619
9.1986e+05,3.2145e+05,3.4019e+05,14465,22359,76.697
9.2711e+05,3.2221e+05,3.6953e+05,11550,23047,76.772
9.253e+05,3.2267e+05,3.6545e+05,10286,23044,76.835
9.294e+05,3.2349e+05,3.6799e+05,2965.9,23679,76.857
9.3725e+05,3.2465e+05,3.6827e+05,8215,22790,76.895
9.4143e+05,3.2616e+05,3.7558e+05,7305.8,21777,76.948
9.4399e+05,3.2735e+05,3.7161e+05,10344,21146,77.013
9.4181e+05,3.282e+05,3.7703e+05,8068.2,20816,77.078
9.539e+05,3.287e+05,3.7969e+05,13445,21235,77.168
9.5059e+05,3.2992e+05,3.8054e+05,14203,20706,77.252
9.578e+05,3.3185e+05,3.7736e+05,15198,20234,77.342
9.6409e+05,3.3451e+05,3.8356e+05,7112.4,20189,77.423
9.7157e+05,3.363e+05,3.9538e+05,10452,18736,77.503
9.7444e+05,3.372e+05,3.9209e+05,11982,17622,77.601
9.7913e+05,3.3722e+05,3.9058e+05,14124,17209,77.675
9.8385e+05,3.3777e+05,4.0352e+05,12597,15896,77.773
9.8416e+05,3.3886e+05,3.9478e+05,17451,13998,77.931
9.9068e+05,3.405e+05,3.9869e+05,18443,11792,78.051
9.9284e+05,3.4192e+05,4.082e+05,14150,9697.7,78.185
9.9709e+05,3.4312e+05,4.0102e+05,20770,7899.1,78.325
9.9787e+05,3.4408e+05,3.9681e+05,19447,6241.1,78.405
1.0044e+06,3.4541e+05,4.0243e+05,20667,8424.7,78.582
1.0056e+06,3.471e+05,4.1962e+05,27200,13857,78.773
1.0151e+06,3.4916e+05,4.0981e+05,18839,22731,78.983
1.0163e+06,3.5096e+05,4.1526e+05,14102,26831,79.197
1.0206e+06,3.5249e+05,4.0511e+05,8759.8,27318,79.344
1.0244e+06,3.5375e+05,4.0394e+05,11370,23209,79.45
1.0284e+06,3.5487e+05,4.1439e+05,17276,19406,79.613
1.032e+06,3.5586e+05,4.1389e+05,17417,19418,79.778
1.0321e+06,3.5671e+05,4.0845e+05,12669,23369,79.983
1.0359e+06,3.5848e+05,4.1325e+05,19061,26086,80.178
1.0367e+06,3.6118e+05,4.0761e+05,12756,31177,80.391
1.0334e+06,3.6482e+05,4.1051e+05,8084.1,34170,80.6
1.0431e+06,3.6731e+05,4.0513e+05,5196.7,39557,80.799
1.0451e+06,3.6863e+05,4.1143e+05,7546.1,40841,80.998
1.0406e+06,3.6877e+05,4.0639e+05,-1582.9,45372,81.259
1.0489e+06,3.6944e+05,4.1168e+05,9648.7,44863,81.385
1.0493e+06,3.7063e+05,4.1235e+05,5990.4,45981,81.449
1.0496e+06,3.7236e+05,4.0749e+05,9832.1,46845,81.461
1.0519e+06,3.7421e+05,4.0797e+05,13526,45747,81.548
1.0504e+06,3.7616e+05,4.081e+05,11079,48269,81.719
1.0563e+06,3.7824e+05,4.0527e+05,13290,51866,82.006
1.0604e+06,3.8e+05,4.0956e+05,12364,54669,82.21
1.0659e+06,3.8143e+05,4.1519e+05,5520.4,50210,82.339
1.0702e+06,3.8254e+05,4.1196e+05,9922.4,47156,82.389
1.0745e+06,3.836e+05,4.1595e+05,4106.7,45432,82.485
1.0747e+06,3.8462e+05,4.1465e+05,5850.7,45582,82.628
1.0801e+06,3.8559e+05,4.1187e+05,12268,31855,82.845
1.0843e+06,3.8642e+05,4.0948e+05,10169,32765,83.034
1.0828e+06,3.871e+05,4.2425e+05,16894,33324,83.214
1.0844e+06,3.8764e+05,4.1648e+05,15721,35990,83.347
1.0865e+06,3.8951e+05,4.1277e+05,14026,36361,83.513
1.0881e+06,3.9273e+05,4.2061e+05,10798,38099,83.73
1.0933e+06,3.973e+05,4.2421e+05,6020,43131,83.982
1.0977e+06,3.9972e+05,4.1493e+05,4565.3,45681,84.144
1.1029e+06,3.9995e+05,4.2449e+05,4148.1,45267,84.231
1.1085e+06,3.9798e+05,4.2468e+05,10996,43470,84.197
1.103e+06,3.972e+05,4.253e+05,11897,44262,84.226
1.1061e+06,3.9763e+05,4.3113e+05,6870,45381,84.327
1.116e+06,3.9928e+05,4.2424e+05,10605,49170,84.534
1.1164e+06,4.0117e+05,4.3184e+05,4373.3,50311,84.715
1.1217e+06,4.033e+05,4.3294e+05,7418.7,50426,84.908
1.1279e+06,4.0567e+05,4.3455e+05,6707.3,51552,85.101
1.125e+06,4.073e+05,4.3651e+05,9146.8,50320,85.25
1.1319e+06,4.0816e+05,4.4077e+05,8562.6,48200,85.351
1.1336e+06,4.0827e+05,4.4324e+05,16409,42791,85.388
1.1335e+06,4.0869e+05,4.3654e+05,17895,38830,85.491
1.1393e+06,4.0944e+05,4.434e+05,17777,37061,85.627
1.1471e+06,4.1052e+05,4.4649e+05,18574,38384,85.811
1.1499e+06,4.1173e+05,4.4786e+05,16087,39445,85.974
1.1535e+06,4.131e+05,4.4237e+05,8289.3,38410,86.116
1.157e+06,4.146e+05,4.6255e+05,6791.9,43081,86.172
1.158e+06,4.1626e+05,4.4498e+05,6672.7,45495,86.304
1.1627e+06,4.1808e+05,4.3817e+05,5128.5,43168,86.458
1.1661e+06,4.2005e+05,4.5715e+05,7581.9,37433,86.623
1.1707e+06,4.217e+05,4.6075e+05,8074.4,35038,86.746
1.1774e+06,4.2301e+05,4.5938e+05,9686.5,33152,86.818
1.1815e+06,4.24e+05,4.6438e+05,8034.2,32539,86.878
1.1871e+06,4.2554e+05,4.6724e+05,6430.2,33754,87.014
1.1909e+06,4.2764e+05,4.6996e+05,9911.1,30998,87.272
1.1927e+06,4.3032e+05,4.6734e+05,16368,29460,87.556
1.1966e+06,4.3254e+05,4.7112e+05,21185,25451,87.744
1.2014e+06,4.3431e+05,4.8297e+05,19822,25919,87.863
1.2058e+06,4.3563e+05,4.8182e+05,21270,20047,87.869
1.2121e+06,4.3695e+05,4.8753e+05,21175,22484,87.956
1.2156e+06,4.3829e+05,4.7995e+05,20175,25091,88.091
1.2218e+06,4.3964e+05,4.9486e+05,18243,25238,88.31
1.2272e+06,4.4093e+05,5.0132e+05,17412,27029,88.505
1.2306e+06,4.4217e+05,5.0004e+05,18203,29654,88.667
1.2331e+06,4.4334e+05,5.0571e+05,19794,28177,88.81
1.2378e+06,4.4455e+05,5.0767e+05,19410,27544,88.953
1.2386e+06,4.4578e+05,5.0613e+05,16888,33832,89.091
1.2456e+06,4.4704e+05,5.0847e+05,12471,37771,89.226
1.252e+06,4.4833e+05,5.1859e+05,10770,40358,89.44
1.2589e+06,4.4963e+05,5.378e+05,15856,39977,89.69
1.25e+06,4.5096e+05,5.2526e+05,22766,40288,89.994
1.2571e+06,4.5236e+05,5.347e+05,28705,39079,90.208
1.2685e+06,4.5383e+05,5.3439e+05,26100,40356,90.366
1.2757e+06,4.5537e+05,5.3743e+05,22821,45127,90.492
1.2742e+06,4.5672e+05,5.3958e+05,16872,44105,90.595
1.2837e+06,4.5789e+05,5.3641e+05,19129,40056,90.722
1.2858e+06,4.5886e+05,5.3976e+05,22540,42979,90.869
1.2911e+06,4.6105e+05,5.4139e+05,22907,38860,91.056
1.2971e+06,4.6448e+05,5.4665e+05,24508,34973,91.303
1.3049e+06,4.6916e+05,5.6011e+05,24123,27605,91.624
1.311e+06,4.7214e+05,5.5675e+05,25626,23830,91.886
1.3137e+06,4.7341e+05,5.5265e+05,26080,28796,92.004
1.3162e+06,4.7295e+05,5.6151e+05,25187,33119,92.062
1.3219e+06,4.7407e+05,5.631e+05,24319,35623,92.136
1.3182e+06,4.7679e+05,5.4668e+05,20637,39342,92.354
