1.3802e+06,5.2374e+05,4.7872e+05,-2771.9,1.0379e+05,103.35
1.3802e+06,5.2328e+05,4.8395e+05,-435.1,90826,103.44
1.388e+06,5.2335e+05,4.8454e+05,-929.69,93207,103.51
1.3846e+06,5.2397e+05,4.881e+05,491.49,85519,103.56
1.3891e+06,5.2513e+05,4.8974e+05,3751.3,82434,103.55
1.3901e+06,5.2594e+05,4.9104e+05,3089.6,86119,103.58
1.3922e+06,5.264e+05,4.9339e+05,1877.1,84509,103.67
1.3918e+06,5.265e+05,4.9401e+05,-3296.7,91510,103.79
1.4005e+06,5.27e+05,4.9486e+05,-4081.9,93881,103.9
1.3933e+06,5.279e+05,4.9766e+05,1500.4,86657,104.01
1.3961e+06,5.2921e+05,4.9916e+05,6821.8,90523,104.14
1.396e+06,5.3011e+05,4.9891e+05,11853,96387,104.21
1.3983e+06,5.306e+05,4.9723e+05,11036,88734,104.25
1.4006e+06,5.3068e+05,4.9644e+05,10060,96891,104.28
1.4018e+06,5.3122e+05,4.9401e+05,12894,93180,104.28
1.4054e+06,5.3223e+05,4.9621e+05,7704.5,89694,104.33
1.4045e+06,5.3369e+05,4.9818e+05,6369.4,95407,104.4
1.4133e+06,5.3481e+05,5.0145e+05,5719.5,95584,104.49
1.4115e+06,5.3557e+05,5.0225e+05,4073,1.058e+05,104.61
1.4161e+06,5.3598e+05,5.061e+05,1936.1,1.0689e+05,104.73
1.4177e+06,5.3653e+05,5.0432e+05,5465.8,1.1061e+05,104.89
1.4173e+06,5.3722e+05,5.0324e+05,4007.7,1.1214e+05,105.07
1.4191e+06,5.3807e+05,4.9889e+05,8729,1.3854e+05,105.29
1.4191e+06,5.3884e+05,5.0013e+05,11418,1.2931e+05,105.55
1.4198e+06,5.3954e+05,5.1613e+05,11025,1.2437e+05,105.66
1.4289e+06,5.4017e+05,5.3785e+05,7073.1,93093,105.71
1.4354e+06,5.4109e+05,5.4817e+05,2297.3,1.0649e+05,105.81
1.4375e+06,5.423e+05,5.4268e+05,4548.1,96980,105.88
1.4401e+06,5.438e+05,5.2499e+05,5930.5,1.3954e+05,105.98
1.44e+06,5.4502e+05,5.1673e+05,6132.5,1.1941e+05,106.11
1.4422e+06,5.4596e+05,5.2022e+05,7217.7,1.2254e+05,106.21
1.4472e+06,5.466e+05,5.3198e+05,10502,1.1042e+05,106.42
1.4461e+06,5.4756e+05,5.409e+05,10870,1.1843e+05,106.52
1.4532e+06,5.4885e+05,5.4029e+05,11120,1.1911e+05,106.56
1.4523e+06,5.5046e+05,5.4169e+05,11713,1.2481e+05,106.58
1.4542e+06,5.5182e+05,5.3804e+05,10698,1.1994e+05,106.59
1.453e+06,5.5291e+05,5.3886e+05,9285.8,1.3135e+05,106.62
1.4592e+06,5.5374e+05,5.4334e+05,5785.6,1.2345e+05,106.58
1.4627e+06,5.5448e+05,5.4659e+05,1945.1,1.2586e+05,106.6
1.4659e+06,5.5512e+05,5.481e+05,3160.3,1.1828e+05,106.62
1.469e+06,5.5566e+05,5.5068e+05,2964.2,1.1359e+05,106.62
1.471e+06,5.5644e+05,5.5266e+05,3412.7,1.1995e+05,106.67
1.4678e+06,5.5747e+05,5.5503e+05,7419.5,1.1999e+05,106.81
1.486e+06,5.5874e+05,5.6014e+05,13287,1.0248e+05,106.98
1.4845e+06,5.5998e+05,5.6436e+05,15069,1.0947e+05,107.12
1.4894e+06,5.6117e+05,5.6534e+05,12219,1.1035e+05,107.2
1.4932e+06,5.6232e+05,5.5634e+05,9619.4,1.1328e+05,107.22
1.4995e+06,5.6348e+05,5.6476e+05,8343.8,1.1615e+05,107.3
1.5093e+06,5.6467e+05,5.6456e+05,4872.2,1.3067e+05,107.38
